"Fa","Fb","Foil","Fshear","K","Nca","Sa","Sb","Sc","U:0","U:1","U:2","Ua:0","Ua:1","Ua:2","Ub:0","Ub:1","Ub:2","Uc:0","Uc:1","Uc:2","eps","kra","krb","krc","p","phi","phia","phib","phic","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.94374e-01,8.05314e-01,9.18430e-01,1.00000e+00,1.00000e-12,3.41690e-06,5.34846e-01,3.53967e-01,1.11187e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.74282e-06,0.00000e+00,0.00000e+00,1.13637e-05,0.00000e+00,0.00000e+00,4.41126e-09,0.00000e+00,0.00000e+00,2.50000e-01,2.43246e-04,1.00780e-01,1.95535e-04,1.57999e+05,nan,nan,nan,nan,1,1.61480e-01,1.61480e-01,5.00000e-03,5.00000e-03
1.94354e-01,8.05318e-01,9.16579e-01,1.00000e+00,1.00000e-12,3.41427e-06,5.34487e-01,3.54066e-01,1.11447e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.74253e-06,0.00000e+00,0.00000e+00,1.13638e-05,0.00000e+00,0.00000e+00,4.61587e-09,0.00000e+00,0.00000e+00,2.50000e-01,2.43409e-04,1.00858e-01,2.04775e-04,1.57585e+05,nan,nan,nan,nan,1,1.65150e-01,1.65150e-01,5.00000e-03,5.00000e-03
1.94335e-01,8.05323e-01,9.14722e-01,1.00000e+00,1.00000e-12,3.41162e-06,5.34126e-01,3.54165e-01,1.11710e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.74223e-06,0.00000e+00,0.00000e+00,1.13639e-05,0.00000e+00,0.00000e+00,4.82650e-09,0.00000e+00,0.00000e+00,2.50000e-01,2.43573e-04,1.00937e-01,2.14280e-04,1.57172e+05,nan,nan,nan,nan,1,1.68820e-01,1.68820e-01,5.00000e-03,5.00000e-03
1.94311e-01,8.05332e-01,9.12851e-01,1.00000e+00,1.00000e-12,3.40894e-06,5.33758e-01,3.54267e-01,1.11975e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.74194e-06,0.00000e+00,0.00000e+00,1.13640e-05,0.00000e+00,0.00000e+00,5.04342e-09,0.00000e+00,0.00000e+00,2.50000e-01,2.43737e-04,1.01019e-01,2.24085e-04,1.56758e+05,nan,nan,nan,nan,1,1.72490e-01,1.72490e-01,5.00000e-03,5.00000e-03
1.94293e-01,8.05335e-01,9.10963e-01,1.00000e+00,1.00000e-12,3.40623e-06,5.33391e-01,3.54367e-01,1.12242e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.74163e-06,0.00000e+00,0.00000e+00,1.13641e-05,0.00000e+00,0.00000e+00,5.26688e-09,0.00000e+00,0.00000e+00,2.50000e-01,2.43905e-04,1.01098e-01,2.34212e-04,1.56346e+05,nan,nan,nan,nan,1,1.76160e-01,1.76160e-01,5.00000e-03,5.00000e-03
1.94265e-01,8.05345e-01,9.09067e-01,1.00000e+00,1.00000e-12,3.40348e-06,5.33016e-01,3.54473e-01,1.12511e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.74131e-06,0.00000e+00,0.00000e+00,1.13642e-05,0.00000e+00,0.00000e+00,5.49685e-09,0.00000e+00,0.00000e+00,2.50000e-01,2.44070e-04,1.01182e-01,2.44625e-04,1.55934e+05,nan,nan,nan,nan,1,1.79830e-01,1.79830e-01,5.00000e-03,5.00000e-03
1.94246e-01,8.05348e-01,9.07154e-01,1.00000e+00,1.00000e-12,3.40073e-06,5.32642e-01,3.54575e-01,1.12783e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.74098e-06,0.00000e+00,0.00000e+00,1.13642e-05,0.00000e+00,0.00000e+00,5.73379e-09,0.00000e+00,0.00000e+00,2.50000e-01,2.44241e-04,1.01263e-01,2.55377e-04,1.55522e+05,nan,nan,nan,nan,1,1.83500e-01,1.83500e-01,5.00000e-03,5.00000e-03
1.94219e-01,8.05357e-01,9.05223e-01,1.00000e+00,1.00000e-12,3.39793e-06,5.32260e-01,3.54682e-01,1.13058e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.74064e-06,0.00000e+00,0.00000e+00,1.13644e-05,0.00000e+00,0.00000e+00,5.97774e-09,0.00000e+00,0.00000e+00,2.50000e-01,2.44411e-04,1.01348e-01,2.66479e-04,1.55110e+05,nan,nan,nan,nan,1,1.87170e-01,1.87170e-01,5.00000e-03,5.00000e-03
1.94195e-01,8.05363e-01,9.03285e-01,1.00000e+00,1.00000e-12,3.39512e-06,5.31877e-01,3.54787e-01,1.13336e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.74030e-06,0.00000e+00,0.00000e+00,1.13645e-05,0.00000e+00,0.00000e+00,6.22836e-09,0.00000e+00,0.00000e+00,2.50000e-01,2.44583e-04,1.01433e-01,2.77877e-04,1.54698e+05,nan,nan,nan,nan,1,1.90840e-01,1.90840e-01,5.00000e-03,5.00000e-03
1.94172e-01,8.05368e-01,9.01335e-01,1.00000e+00,1.00000e-12,3.39228e-06,5.31492e-01,3.54895e-01,1.13613e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.73995e-06,0.00000e+00,0.00000e+00,1.13646e-05,0.00000e+00,0.00000e+00,6.48583e-09,0.00000e+00,0.00000e+00,2.50000e-01,2.44757e-04,1.01518e-01,2.89605e-04,1.54288e+05,nan,nan,nan,nan,1,1.94510e-01,1.94510e-01,5.00000e-03,5.00000e-03
1.94143e-01,8.05378e-01,8.99369e-01,1.00000e+00,1.00000e-12,3.38941e-06,5.31100e-01,3.55006e-01,1.13894e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.73958e-06,0.00000e+00,0.00000e+00,1.13647e-05,0.00000e+00,0.00000e+00,6.75031e-09,0.00000e+00,0.00000e+00,2.50000e-01,2.44930e-04,1.01607e-01,3.01681e-04,1.53877e+05,nan,nan,nan,nan,1,1.98180e-01,1.98180e-01,5.00000e-03,5.00000e-03
1.94121e-01,8.05381e-01,8.97397e-01,1.00000e+00,1.00000e-12,3.38652e-06,5.30710e-01,3.55114e-01,1.14177e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.73921e-06,0.00000e+00,0.00000e+00,1.13648e-05,0.00000e+00,0.00000e+00,7.02167e-09,0.00000e+00,0.00000e+00,2.50000e-01,2.45108e-04,1.01692e-01,3.14072e-04,1.53466e+05,nan,nan,nan,nan,1,2.01850e-01,2.01850e-01,5.00000e-03,5.00000e-03
1.94089e-01,8.05394e-01,8.95413e-01,1.00000e+00,1.00000e-12,3.38360e-06,5.30312e-01,3.55227e-01,1.14461e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.73882e-06,0.00000e+00,0.00000e+00,1.13649e-05,0.00000e+00,0.00000e+00,7.30004e-09,0.00000e+00,0.00000e+00,2.50000e-01,2.45281e-04,1.01783e-01,3.26807e-04,1.53056e+05,nan,nan,nan,nan,1,2.05520e-01,2.05520e-01,5.00000e-03,5.00000e-03
1.94065e-01,8.05397e-01,8.93417e-01,1.00000e+00,1.00000e-12,3.38067e-06,5.29915e-01,3.55336e-01,1.14749e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.73843e-06,0.00000e+00,0.00000e+00,1.13650e-05,0.00000e+00,0.00000e+00,7.58548e-09,0.00000e+00,0.00000e+00,2.50000e-01,2.45462e-04,1.01870e-01,3.39892e-04,1.52647e+05,nan,nan,nan,nan,1,2.09190e-01,2.09190e-01,5.00000e-03,5.00000e-03
1.94033e-01,8.05409e-01,8.91415e-01,1.00000e+00,1.00000e-12,3.37770e-06,5.29512e-01,3.55451e-01,1.15037e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.73801e-06,0.00000e+00,0.00000e+00,1.13651e-05,0.00000e+00,0.00000e+00,7.87782e-09,0.00000e+00,0.00000e+00,2.50000e-01,2.45639e-04,1.01962e-01,3.53294e-04,1.52238e+05,nan,nan,nan,nan,1,2.12860e-01,2.12860e-01,5.00000e-03,5.00000e-03
1.94005e-01,8.05417e-01,8.89402e-01,1.00000e+00,1.00000e-12,3.37472e-06,5.29109e-01,3.55565e-01,1.15326e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.73759e-06,0.00000e+00,0.00000e+00,1.13653e-05,0.00000e+00,0.00000e+00,8.17734e-09,0.00000e+00,0.00000e+00,2.50000e-01,2.45819e-04,1.02053e-01,3.67054e-04,1.51828e+05,nan,nan,nan,nan,1,2.16530e-01,2.16530e-01,5.00000e-03,5.00000e-03
1.93975e-01,8.05424e-01,8.87378e-01,1.00000e+00,1.00000e-12,3.37170e-06,5.28701e-01,3.55680e-01,1.15619e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.73717e-06,0.00000e+00,0.00000e+00,1.13653e-05,0.00000e+00,0.00000e+00,8.48402e-09,0.00000e+00,0.00000e+00,2.50000e-01,2.46000e-04,1.02144e-01,3.81173e-04,1.51420e+05,nan,nan,nan,nan,1,2.20200e-01,2.20200e-01,5.00000e-03,5.00000e-03
1.93941e-01,8.05436e-01,8.85350e-01,1.00000e+00,1.00000e-12,3.36867e-06,5.28290e-01,3.55799e-01,1.15912e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.73672e-06,0.00000e+00,0.00000e+00,1.13654e-05,0.00000e+00,0.00000e+00,8.79761e-09,0.00000e+00,0.00000e+00,2.50000e-01,2.46180e-04,1.02238e-01,3.95612e-04,1.51012e+05,nan,nan,nan,nan,1,2.23870e-01,2.23870e-01,5.00000e-03,5.00000e-03
1.93913e-01,8.05440e-01,8.83313e-01,1.00000e+00,1.00000e-12,3.36563e-06,5.27880e-01,3.55913e-01,1.16206e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.73627e-06,0.00000e+00,0.00000e+00,1.13656e-05,0.00000e+00,0.00000e+00,9.11820e-09,0.00000e+00,0.00000e+00,2.50000e-01,2.46365e-04,1.02330e-01,4.10406e-04,1.50604e+05,nan,nan,nan,nan,1,2.27540e-01,2.27540e-01,5.00000e-03,5.00000e-03
1.93875e-01,8.05456e-01,8.81270e-01,1.00000e+00,1.00000e-12,3.36256e-06,5.27463e-01,3.56034e-01,1.16502e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.73581e-06,0.00000e+00,0.00000e+00,1.13657e-05,0.00000e+00,0.00000e+00,9.44558e-09,0.00000e+00,0.00000e+00,2.50000e-01,2.46546e-04,1.02427e-01,4.25543e-04,1.50196e+05,nan,nan,nan,nan,1,2.31210e-01,2.31210e-01,5.00000e-03,5.00000e-03
1.93847e-01,8.05460e-01,8.79226e-01,1.00000e+00,1.00000e-12,3.35948e-06,5.27051e-01,3.56151e-01,1.16799e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.73535e-06,0.00000e+00,0.00000e+00,1.13658e-05,0.00000e+00,0.00000e+00,9.77927e-09,0.00000e+00,0.00000e+00,2.50000e-01,2.46732e-04,1.02521e-01,4.40979e-04,1.49790e+05,nan,nan,nan,nan,1,2.34880e-01,2.34880e-01,5.00000e-03,5.00000e-03
1.93810e-01,8.05473e-01,8.77181e-01,1.00000e+00,1.00000e-12,3.35640e-06,5.26632e-01,3.56272e-01,1.17096e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.73486e-06,0.00000e+00,0.00000e+00,1.13660e-05,0.00000e+00,0.00000e+00,1.01190e-08,0.00000e+00,0.00000e+00,2.50000e-01,2.46913e-04,1.02618e-01,4.56726e-04,1.49383e+05,nan,nan,nan,nan,1,2.38550e-01,2.38550e-01,5.00000e-03,5.00000e-03
1.93778e-01,8.05481e-01,8.75136e-01,1.00000e+00,1.00000e-12,3.35330e-06,5.26215e-01,3.56390e-01,1.17395e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.73438e-06,0.00000e+00,0.00000e+00,1.13661e-05,0.00000e+00,0.00000e+00,1.04646e-08,0.00000e+00,0.00000e+00,2.50000e-01,2.47099e-04,1.02712e-01,4.72765e-04,1.48977e+05,nan,nan,nan,nan,1,2.42220e-01,2.42220e-01,5.00000e-03,5.00000e-03
1.93743e-01,8.05490e-01,8.73096e-01,1.00000e+00,1.00000e-12,3.35020e-06,5.25798e-01,3.56510e-01,1.17691e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.73389e-06,0.00000e+00,0.00000e+00,1.13663e-05,0.00000e+00,0.00000e+00,1.08158e-08,0.00000e+00,0.00000e+00,2.50000e-01,2.47283e-04,1.02808e-01,4.89084e-04,1.48571e+05,nan,nan,nan,nan,1,2.45890e-01,2.45890e-01,5.00000e-03,5.00000e-03
1.93705e-01,8.05503e-01,8.71056e-01,1.00000e+00,1.00000e-12,3.34710e-06,5.25378e-01,3.56633e-01,1.17990e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.73339e-06,0.00000e+00,0.00000e+00,1.13665e-05,0.00000e+00,0.00000e+00,1.11726e-08,0.00000e+00,0.00000e+00,2.50000e-01,2.47466e-04,1.02907e-01,5.05694e-04,1.48166e+05,nan,nan,nan,nan,1,2.49560e-01,2.49560e-01,5.00000e-03,5.00000e-03
1.93674e-01,8.05508e-01,8.69021e-01,1.00000e+00,1.00000e-12,3.34400e-06,5.24962e-01,3.56750e-01,1.18288e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.73289e-06,0.00000e+00,0.00000e+00,1.13666e-05,0.00000e+00,0.00000e+00,1.15346e-08,0.00000e+00,0.00000e+00,2.50000e-01,2.47652e-04,1.03001e-01,5.22571e-04,1.47760e+05,nan,nan,nan,nan,1,2.53230e-01,2.53230e-01,5.00000e-03,5.00000e-03
1.93632e-01,8.05525e-01,8.66991e-01,1.00000e+00,1.00000e-12,3.34089e-06,5.24540e-01,3.56875e-01,1.18585e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.73237e-06,0.00000e+00,0.00000e+00,1.13667e-05,0.00000e+00,0.00000e+00,1.19015e-08,0.00000e+00,0.00000e+00,2.50000e-01,2.47833e-04,1.03101e-01,5.39705e-04,1.47356e+05,nan,nan,nan,nan,1,2.56900e-01,2.56900e-01,5.00000e-03,5.00000e-03
1.93600e-01,8.05530e-01,8.64971e-01,1.00000e+00,1.00000e-12,3.33779e-06,5.24126e-01,3.56993e-01,1.18881e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.73185e-06,0.00000e+00,0.00000e+00,1.13669e-05,0.00000e+00,0.00000e+00,1.22727e-08,0.00000e+00,0.00000e+00,2.50000e-01,2.48019e-04,1.03196e-01,5.57066e-04,1.46951e+05,nan,nan,nan,nan,1,2.60570e-01,2.60570e-01,5.00000e-03,5.00000e-03
1.93558e-01,8.05546e-01,8.62964e-01,1.00000e+00,1.00000e-12,3.33469e-06,5.23708e-01,3.57116e-01,1.19176e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.73132e-06,0.00000e+00,0.00000e+00,1.13670e-05,0.00000e+00,0.00000e+00,1.26473e-08,0.00000e+00,0.00000e+00,2.50000e-01,2.48200e-04,1.03294e-01,5.74603e-04,1.46547e+05,nan,nan,nan,nan,1,2.64240e-01,2.64240e-01,5.00000e-03,5.00000e-03
1.93522e-01,8.05555e-01,8.60969e-01,1.00000e+00,1.00000e-12,3.33161e-06,5.23295e-01,3.57236e-01,1.19469e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.73079e-06,0.00000e+00,0.00000e+00,1.13672e-05,0.00000e+00,0.00000e+00,1.30253e-08,0.00000e+00,0.00000e+00,2.50000e-01,2.48381e-04,1.03390e-01,5.92330e-04,1.46143e+05,nan,nan,nan,nan,1,2.67910e-01,2.67910e-01,5.00000e-03,5.00000e-03
1.93485e-01,8.05565e-01,8.58992e-01,1.00000e+00,1.00000e-12,3.32854e-06,5.22883e-01,3.57356e-01,1.19761e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.73025e-06,0.00000e+00,0.00000e+00,1.13674e-05,0.00000e+00,0.00000e+00,1.34060e-08,0.00000e+00,0.00000e+00,2.50000e-01,2.48561e-04,1.03487e-01,6.10210e-04,1.45740e+05,nan,nan,nan,nan,1,2.71580e-01,2.71580e-01,5.00000e-03,5.00000e-03
1.93443e-01,8.05580e-01,8.57029e-01,1.00000e+00,1.00000e-12,3.32549e-06,5.22471e-01,3.57477e-01,1.20052e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.72971e-06,0.00000e+00,0.00000e+00,1.13675e-05,0.00000e+00,0.00000e+00,1.37894e-08,0.00000e+00,0.00000e+00,2.50000e-01,2.48738e-04,1.03585e-01,6.28234e-04,1.45337e+05,nan,nan,nan,nan,1,2.75250e-01,2.75250e-01,5.00000e-03,5.00000e-03
1.93410e-01,8.05587e-01,8.55080e-01,1.00000e+00,1.00000e-12,3.32245e-06,5.22066e-01,3.57594e-01,1.20340e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.72916e-06,0.00000e+00,0.00000e+00,1.13677e-05,0.00000e+00,0.00000e+00,1.41754e-08,0.00000e+00,0.00000e+00,2.50000e-01,2.48919e-04,1.03679e-01,6.46423e-04,1.44934e+05,nan,nan,nan,nan,1,2.78920e-01,2.78920e-01,5.00000e-03,5.00000e-03
1.93364e-01,8.05604e-01,8.53149e-01,1.00000e+00,1.00000e-12,3.31943e-06,5.21658e-01,3.57717e-01,1.20625e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.72860e-06,0.00000e+00,0.00000e+00,1.13678e-05,0.00000e+00,0.00000e+00,1.45638e-08,0.00000e+00,0.00000e+00,2.50000e-01,2.49091e-04,1.03777e-01,6.64731e-04,1.44532e+05,nan,nan,nan,nan,1,2.82590e-01,2.82590e-01,5.00000e-03,5.00000e-03
1.93330e-01,8.05610e-01,8.51232e-01,1.00000e+00,1.00000e-12,3.31642e-06,5.21258e-01,3.57832e-01,1.20910e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.72805e-06,0.00000e+00,0.00000e+00,1.13680e-05,0.00000e+00,0.00000e+00,1.49545e-08,0.00000e+00,0.00000e+00,2.50000e-01,2.49269e-04,1.03871e-01,6.83183e-04,1.44130e+05,nan,nan,nan,nan,1,2.86260e-01,2.86260e-01,5.00000e-03,5.00000e-03
1.93286e-01,8.05625e-01,8.49328e-01,1.00000e+00,1.00000e-12,3.31343e-06,5.20855e-01,3.57952e-01,1.21193e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.72749e-06,0.00000e+00,0.00000e+00,1.13682e-05,0.00000e+00,0.00000e+00,1.53479e-08,0.00000e+00,0.00000e+00,2.50000e-01,2.49441e-04,1.03968e-01,7.01790e-04,1.43729e+05,nan,nan,nan,nan,1,2.89930e-01,2.89930e-01,5.00000e-03,5.00000e-03
1.93249e-01,8.05636e-01,8.47439e-01,1.00000e+00,1.00000e-12,3.31045e-06,5.20457e-01,3.58069e-01,1.21474e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.72693e-06,0.00000e+00,0.00000e+00,1.13683e-05,0.00000e+00,0.00000e+00,1.57438e-08,0.00000e+00,0.00000e+00,2.50000e-01,2.49615e-04,1.04062e-01,7.20529e-04,1.43328e+05,nan,nan,nan,nan,1,2.93600e-01,2.93600e-01,5.00000e-03,5.00000e-03
1.93210e-01,8.05646e-01,8.45559e-01,1.00000e+00,1.00000e-12,3.30749e-06,5.20060e-01,3.58186e-01,1.21754e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.72637e-06,0.00000e+00,0.00000e+00,1.13685e-05,0.00000e+00,0.00000e+00,1.61428e-08,0.00000e+00,0.00000e+00,2.50000e-01,2.49788e-04,1.04157e-01,7.39451e-04,1.42927e+05,nan,nan,nan,nan,1,2.97270e-01,2.97270e-01,5.00000e-03,5.00000e-03
1.93166e-01,8.05662e-01,8.43686e-01,1.00000e+00,1.00000e-12,3.30452e-06,5.19661e-01,3.58306e-01,1.22033e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.72580e-06,0.00000e+00,0.00000e+00,1.13687e-05,0.00000e+00,0.00000e+00,1.65454e-08,0.00000e+00,0.00000e+00,2.50000e-01,2.49958e-04,1.04253e-01,7.58573e-04,1.42527e+05,nan,nan,nan,nan,1,3.00940e-01,3.00940e-01,5.00000e-03,5.00000e-03
1.93131e-01,8.05668e-01,8.41820e-01,1.00000e+00,1.00000e-12,3.30155e-06,5.19267e-01,3.58420e-01,1.22312e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.72522e-06,0.00000e+00,0.00000e+00,1.13688e-05,0.00000e+00,0.00000e+00,1.69521e-08,0.00000e+00,0.00000e+00,2.50000e-01,2.50132e-04,1.04346e-01,7.77901e-04,1.42127e+05,nan,nan,nan,nan,1,3.04610e-01,3.04610e-01,5.00000e-03,5.00000e-03
1.93083e-01,8.05686e-01,8.39954e-01,1.00000e+00,1.00000e-12,3.29858e-06,5.18866e-01,3.58543e-01,1.22591e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.72463e-06,0.00000e+00,0.00000e+00,1.13690e-05,0.00000e+00,0.00000e+00,1.73633e-08,0.00000e+00,0.00000e+00,2.50000e-01,2.50301e-04,1.04444e-01,7.97490e-04,1.41727e+05,nan,nan,nan,nan,1,3.08280e-01,3.08280e-01,5.00000e-03,5.00000e-03
1.93047e-01,8.05692e-01,8.38089e-01,1.00000e+00,1.00000e-12,3.29561e-06,5.18471e-01,3.58658e-01,1.22871e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.72405e-06,0.00000e+00,0.00000e+00,1.13692e-05,0.00000e+00,0.00000e+00,1.77796e-08,0.00000e+00,0.00000e+00,2.50000e-01,2.50476e-04,1.04537e-01,8.17345e-04,1.41328e+05,nan,nan,nan,nan,1,3.11950e-01,3.11950e-01,5.00000e-03,5.00000e-03
1.93000e-01,8.05710e-01,8.36223e-01,1.00000e+00,1.00000e-12,3.29262e-06,5.18070e-01,3.58779e-01,1.23151e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.72345e-06,0.00000e+00,0.00000e+00,1.13694e-05,0.00000e+00,0.00000e+00,1.82016e-08,0.00000e+00,0.00000e+00,2.50000e-01,2.50644e-04,1.04635e-01,8.37490e-04,1.40928e+05,nan,nan,nan,nan,1,3.15620e-01,3.15620e-01,5.00000e-03,5.00000e-03
1.92959e-01,8.05721e-01,8.34350e-01,1.00000e+00,1.00000e-12,3.28961e-06,5.17669e-01,3.58898e-01,1.23432e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.72283e-06,0.00000e+00,0.00000e+00,1.13695e-05,0.00000e+00,0.00000e+00,1.86298e-08,0.00000e+00,0.00000e+00,2.50000e-01,2.50818e-04,1.04732e-01,8.57980e-04,1.40530e+05,nan,nan,nan,nan,1,3.19290e-01,3.19290e-01,5.00000e-03,5.00000e-03
1.92915e-01,8.05734e-01,8.32473e-01,1.00000e+00,1.00000e-12,3.28659e-06,5.17265e-01,3.59019e-01,1.23715e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.72220e-06,0.00000e+00,0.00000e+00,1.13697e-05,0.00000e+00,0.00000e+00,1.90645e-08,0.00000e+00,0.00000e+00,2.50000e-01,2.50992e-04,1.04829e-01,8.78801e-04,1.40132e+05,nan,nan,nan,nan,1,3.22960e-01,3.22960e-01,5.00000e-03,5.00000e-03
1.92867e-01,8.05751e-01,8.30588e-01,1.00000e+00,1.00000e-12,3.28355e-06,5.16857e-01,3.59143e-01,1.23999e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.72157e-06,0.00000e+00,0.00000e+00,1.13699e-05,0.00000e+00,0.00000e+00,1.95062e-08,0.00000e+00,0.00000e+00,2.50000e-01,2.51164e-04,1.04930e-01,8.99994e-04,1.39734e+05,nan,nan,nan,nan,1,3.26630e-01,3.26630e-01,5.00000e-03,5.00000e-03
1.92827e-01,8.05759e-01,8.28694e-01,1.00000e+00,1.00000e-12,3.28048e-06,5.16451e-01,3.59264e-01,1.24285e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.72093e-06,0.00000e+00,0.00000e+00,1.13701e-05,0.00000e+00,0.00000e+00,1.99552e-08,0.00000e+00,0.00000e+00,2.50000e-01,2.51342e-04,1.05027e-01,9.21577e-04,1.39336e+05,nan,nan,nan,nan,1,3.30300e-01,3.30300e-01,5.00000e-03,5.00000e-03
1.92773e-01,8.05780e-01,8.26792e-01,1.00000e+00,1.00000e-12,3.27739e-06,5.16035e-01,3.59392e-01,1.24573e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.72027e-06,0.00000e+00,0.00000e+00,1.13703e-05,0.00000e+00,0.00000e+00,2.04116e-08,0.00000e+00,0.00000e+00,2.50000e-01,2.51514e-04,1.05131e-01,9.43534e-04,1.38940e+05,nan,nan,nan,nan,1,3.33970e-01,3.33970e-01,5.00000e-03,5.00000e-03
1.92732e-01,8.05788e-01,8.24879e-01,1.00000e+00,1.00000e-12,3.27429e-06,5.15624e-01,3.59513e-01,1.24863e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.71961e-06,0.00000e+00,0.00000e+00,1.13705e-05,0.00000e+00,0.00000e+00,2.08761e-08,0.00000e+00,0.00000e+00,2.50000e-01,2.51695e-04,1.05230e-01,9.65921e-04,1.38542e+05,nan,nan,nan,nan,1,3.37640e-01,3.37640e-01,5.00000e-03,5.00000e-03
1.92679e-01,8.05807e-01,8.22954e-01,1.00000e+00,1.00000e-12,3.27115e-06,5.15202e-01,3.59643e-01,1.25155e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.71893e-06,0.00000e+00,0.00000e+00,1.13707e-05,0.00000e+00,0.00000e+00,2.13485e-08,0.00000e+00,0.00000e+00,2.50000e-01,2.51871e-04,1.05335e-01,9.88730e-04,1.38146e+05,nan,nan,nan,nan,1,3.41310e-01,3.41310e-01,5.00000e-03,5.00000e-03
1.92633e-01,8.05820e-01,8.21020e-01,1.00000e+00,1.00000e-12,3.26798e-06,5.14781e-01,3.59770e-01,1.25449e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.71825e-06,0.00000e+00,0.00000e+00,1.13709e-05,0.00000e+00,0.00000e+00,2.18295e-08,0.00000e+00,0.00000e+00,2.50000e-01,2.52053e-04,1.05438e-01,1.01197e-03,1.37750e+05,nan,nan,nan,nan,1,3.44980e-01,3.44980e-01,5.00000e-03,5.00000e-03
1.92585e-01,8.05834e-01,8.19072e-01,1.00000e+00,1.00000e-12,3.26479e-06,5.14356e-01,3.59899e-01,1.25745e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.71754e-06,0.00000e+00,0.00000e+00,1.13712e-05,0.00000e+00,0.00000e+00,2.23191e-08,0.00000e+00,0.00000e+00,2.50000e-01,2.52234e-04,1.05543e-01,1.03569e-03,1.37354e+05,nan,nan,nan,nan,1,3.48650e-01,3.48650e-01,5.00000e-03,5.00000e-03
1.92530e-01,8.05853e-01,8.17113e-01,1.00000e+00,1.00000e-12,3.26157e-06,5.13925e-01,3.60031e-01,1.26044e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.71683e-06,0.00000e+00,0.00000e+00,1.13714e-05,0.00000e+00,0.00000e+00,2.28176e-08,0.00000e+00,0.00000e+00,2.50000e-01,2.52414e-04,1.05650e-01,1.05987e-03,1.36960e+05,nan,nan,nan,nan,1,3.52320e-01,3.52320e-01,5.00000e-03,5.00000e-03
1.92485e-01,8.05862e-01,8.15140e-01,1.00000e+00,1.00000e-12,3.25833e-06,5.13496e-01,3.60160e-01,1.26345e-01,1.41110e-05,0.00000e+00,0.00000e+00,2.71610e-06,0.00000e+00,0.00000e+00,1.13716e-05,0.00000e+00,0.00000e+00,2.33250e-08,0.00000e+00,0.00000e+00,2.50000e-01,2.52601e-04,1.05755e-01,1.08451e-03,1.36564e+05,nan,nan,nan,nan,1,3.55990e-01,3.55990e-01,5.00000e-03,5.00000e-03
